id,video_id,segment_id,watch_url,start_time,end_time,content,embedding,created_at,metadata
ef0126f4-5372-4812-9721-445630576dc1,8MPGBeh9zt8,310,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=1256,20:56.7,21:01.3,And I havent been shy about my belief that protein is the most important ingredient.,,2024-11-11 22:35:48.555+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=1256""},""source"":""youtube_transcript"",""segment"":{""id"":310,""timeframe"":""00:20:56.66-00:21:1.26""}}"
7971beaf-c3bc-4d4f-bf9e-586a0fa27b59,8MPGBeh9zt8,311,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=1261,21:01.3,21:04.2,"Now, if you enjoyed this video, or at the very least learned a little something,",,2024-11-11 22:35:48.555+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=1261""},""source"":""youtube_transcript"",""segment"":{""id"":311,""timeframe"":""00:21:1.26-00:21:4.16""}}"
3fb5e987-3d9e-4167-8a84-ccec6c623252,8MPGBeh9zt8,312,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=1264,21:04.2,21:07.2,I encourage you to subscribe as I have plenty more of these on the way.,,2024-11-11 22:35:48.555+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=1264""},""source"":""youtube_transcript"",""segment"":{""id"":312,""timeframe"":""00:21:4.16-00:21:7.16""}}"
d6d10eb3-fcc9-4b92-94a2-1ec4a6666657,8MPGBeh9zt8,313,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=1267,21:07.2,21:10.9,Go ahead and let me know down in the comments what other topics you think would fit this style.,,2024-11-11 22:35:48.555+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=1267""},""source"":""youtube_transcript"",""segment"":{""id"":313,""timeframe"":""00:21:7.16-00:21:10.86""}}"
7cb5df40-d6d6-4fb0-9fb7-a05e1b035f04,8MPGBeh9zt8,314,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=1270,21:10.9,21:15.0,And remember that all I ask is that you do your own research and advocate for your body.,,2024-11-11 22:35:48.555+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=1270""},""source"":""youtube_transcript"",""segment"":{""id"":314,""timeframe"":""00:21:10.86-00:21:14.96""}}"
e4c60464-86ab-4eae-886f-ae4006d2ca92,8MPGBeh9zt8,315,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=1274,21:15.0,21:16.2,You only get the one.,,2024-11-11 22:35:48.555+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=1274""},""source"":""youtube_transcript"",""segment"":{""id"":315,""timeframe"":""00:21:14.96-00:21:16.16""}}"
a3fe331a-5786-49b8-a9d3-b1b662012848,8MPGBeh9zt8,0,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=0,00:00.0,00:05.0,One of the most requested topics for me to discuss has been plant-based diets and their practicality.,,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=0""},""source"":""youtube_transcript"",""segment"":{""id"":0,""timeframe"":""00:00:0.00-00:00:4.96""}}"
5a80f88e-4883-4582-a1cb-1cd2c0c36c9d,iG1Vxj2L_ZE,1,https://www.youtube.com/watch?v=iG1Vxj2L_ZE&t=2,00:02.1,00:05.1,"Today, were talking about Transformers number 10",,2024-11-11 22:52:02.695+00,"{""video"":{""id"":""iG1Vxj2L_ZE"",""url"":""https://www.youtube.com/watch?v=iG1Vxj2L_ZE&t=2""},""source"":""youtube_transcript"",""segment"":{""id"":1,""timeframe"":""00:00:2.10-00:00:5.10""}}"
81d68609-fd40-417b-9532-eb8fc6ec1e36,8MPGBeh9zt8,1,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=4,00:05.0,00:10.3,Because in almost every single video where there has been a comparison between plant foods and animal foods,,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=4""},""source"":""youtube_transcript"",""segment"":{""id"":1,""timeframe"":""00:00:4.96-00:00:10.30""}}"
c182fd18-9f41-446b-bbb3-934272d3a5e3,8MPGBeh9zt8,2,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=10,00:10.3,00:15.6,"like meat, fish, eggs, and dairy, plants dont measure up as well in terms of nutrition.",,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=10""},""source"":""youtube_transcript"",""segment"":{""id"":2,""timeframe"":""00:00:10.30-00:00:15.64""}}"
66d339be-dc93-4138-be42-34694ceae58c,8MPGBeh9zt8,3,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=15,00:15.6,00:20.5,"And in my experience, the go-to criticism and concern about plant-based diets is protein.",,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=15""},""source"":""youtube_transcript"",""segment"":{""id"":3,""timeframe"":""00:00:15.64-00:00:20.50""}}"
d4cc488d-1a24-4769-b495-8f604bf9c8cc,8MPGBeh9zt8,4,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=20,00:20.5,00:25.2,"I have not been shy about the fact that I believe protein is the single most important nutrient to get right,",,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=20""},""source"":""youtube_transcript"",""segment"":{""id"":4,""timeframe"":""00:00:20.50-00:00:25.24""}}"
1ced9840-8f36-4327-8fbf-021fc92bbbde,8MPGBeh9zt8,5,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=25,00:25.2,00:28.8,and getting it right on a plant-based diet is simply more complicated.,,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=25""},""source"":""youtube_transcript"",""segment"":{""id"":5,""timeframe"":""00:00:25.24-00:00:28.76""}}"
98184c8f-1a3c-4e18-afdb-c7cab870c64e,8MPGBeh9zt8,6,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=28,00:28.8,00:33.1,"Before I go any further, though, I have a whole video going over protein as a nutrient",,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=28""},""source"":""youtube_transcript"",""segment"":{""id"":6,""timeframe"":""00:00:28.76-00:00:33.06""}}"
486ae6f7-169d-4ec3-8ffd-4ea7a0f9708e,8MPGBeh9zt8,7,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=33,00:33.1,00:38.2,that should fill in the gaps and answer any questions that you might have about what Im about to talk about.,,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=33""},""source"":""youtube_transcript"",""segment"":{""id"":7,""timeframe"":""00:00:33.06-00:00:38.16""}}"
dcdc38d9-fbe0-4d46-98fb-18db0df9a715,8MPGBeh9zt8,8,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=38,00:38.2,00:41.3,"In fact, it probably wouldnt hurt to go watch that one first.",,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=38""},""source"":""youtube_transcript"",""segment"":{""id"":8,""timeframe"":""00:00:38.16-00:00:41.26""}}"
a9efac71-82c3-4fa7-8a0b-7d0b5873e1ff,8MPGBeh9zt8,9,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=41,00:41.3,00:46.1,A big reason why plant protein tends to be more complicated comes down to amino acids.,,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=41""},""source"":""youtube_transcript"",""segment"":{""id"":9,""timeframe"":""00:00:41.26-00:00:46.06""}}"
b4d5e5e5-1a13-4979-a36e-33210bc576e3,8MPGBeh9zt8,10,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=46,00:46.1,00:50.8,"And while theres 20 of them that your body breaks down and rearranges for various uses,",,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=46""},""source"":""youtube_transcript"",""segment"":{""id"":10,""timeframe"":""00:00:46.06-00:00:50.76""}}"
f612c0e9-1065-49bc-8fa7-a6512f07c08d,8MPGBeh9zt8,11,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=50,00:50.8,00:54.1,"theres 9 in particular that the body cannot produce on its own,",,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=50""},""source"":""youtube_transcript"",""segment"":{""id"":11,""timeframe"":""00:00:50.76-00:00:54.06""}}"
f4244e65-1113-4316-a07d-804aa5b40943,8MPGBeh9zt8,12,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=54,00:54.1,00:57.3,and they need to be consumed via food or supplementation.,,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=54""},""source"":""youtube_transcript"",""segment"":{""id"":12,""timeframe"":""00:00:54.06-00:00:57.26""}}"
25a92ca8-0356-44e6-8724-90aa5be0629a,8MPGBeh9zt8,13,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=57,00:57.3,01:02.3,"These 9 are called the essential amino acids, and theyre a decent chunk of what Im going to talk about today.",,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=57""},""source"":""youtube_transcript"",""segment"":{""id"":13,""timeframe"":""00:00:57.26-00:01:2.26""}}"
28fc1a32-bc25-49f6-8ab7-4b44efe7ea68,8MPGBeh9zt8,14,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=62,01:02.3,01:06.7,"While animal foods generally contain all of them in the right amounts that your body needs them in,",,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=62""},""source"":""youtube_transcript"",""segment"":{""id"":14,""timeframe"":""00:01:2.26-00:01:6.66""}}"
bd7c3dd7-d70e-4c60-8a08-c0b10f0b34a6,8MPGBeh9zt8,15,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=66,01:06.7,01:09.5,the majority of plants are lacking in at least one.,,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=66""},""source"":""youtube_transcript"",""segment"":{""id"":15,""timeframe"":""00:01:6.66-00:01:9.46""}}"
0dbca0ed-2dfd-452e-962b-cd8e1150f28e,8MPGBeh9zt8,16,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=69,01:09.5,01:15.4,"Now, with very few exceptions, all plant foods do have every essential amino acid in them in some amount,",,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=69""},""source"":""youtube_transcript"",""segment"":{""id"":16,""timeframe"":""00:01:9.46-00:01:15.36""}}"
eec0f851-e53a-49fb-a4b1-68716a3667a9,8MPGBeh9zt8,17,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=75,01:15.4,01:20.0,but almost all of them have what were going to refer to as a limiting amino acid.,,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=75""},""source"":""youtube_transcript"",""segment"":{""id"":17,""timeframe"":""00:01:15.36-00:01:19.96""}}"
6afa8f63-eed8-4da6-83c5-b9e07d15692d,8MPGBeh9zt8,18,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=79,01:20.0,01:25.2,"If you eat a strictly plant-based diet that has varied protein sources, chances are youll be fine,",,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=79""},""source"":""youtube_transcript"",""segment"":{""id"":18,""timeframe"":""00:01:19.96-00:01:25.16""}}"
9056c34c-a0b3-4525-bf30-b9a206a0247b,8MPGBeh9zt8,19,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=85,01:25.2,01:31.0,"but if you rely too heavily on one type, an amino acid could be lacking and your body could suffer because of it.",,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=85""},""source"":""youtube_transcript"",""segment"":{""id"":19,""timeframe"":""00:01:25.16-00:01:30.96""}}"
2b9b5805-73a2-4fcd-877e-7c8738a8099d,8MPGBeh9zt8,20,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=90,01:31.0,01:34.1,This is one major way plant and animal proteins differ.,,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=90""},""source"":""youtube_transcript"",""segment"":{""id"":20,""timeframe"":""00:01:30.96-00:01:34.06""}}"
55e54154-fdd3-4fe1-bd92-f0b5d2d35df2,8MPGBeh9zt8,21,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=94,01:34.1,01:40.1,"If you need, say, 100 grams of protein, you can pretty much just mindlessly eat 100 grams of protein from meat,",,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=94""},""source"":""youtube_transcript"",""segment"":{""id"":21,""timeframe"":""00:01:34.06-00:01:40.06""}}"
9b9569bc-a532-4582-a599-824d37a1488c,8MPGBeh9zt8,22,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=100,01:40.1,01:42.3,but you dont get that luxury with plant foods.,,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=100""},""source"":""youtube_transcript"",""segment"":{""id"":22,""timeframe"":""00:01:40.06-00:01:42.26""}}"
253d51ea-04c3-48c2-b772-f605a456f785,8MPGBeh9zt8,23,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=102,01:42.3,01:44.9,A couple other major differences are quantity –,,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=102""},""source"":""youtube_transcript"",""segment"":{""id"":23,""timeframe"":""00:01:42.26-00:01:44.86""}}"
a613a63d-e3ab-4b1e-b5f5-a14c180112a8,8MPGBeh9zt8,24,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=104,01:44.9,01:49.5,"meat, fish, and dairy tend to be more protein-dense per gram and per calorie –",,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=104""},""source"":""youtube_transcript"",""segment"":{""id"":24,""timeframe"":""00:01:44.86-00:01:49.46""}}"
a1344f49-8301-4f0f-9c9b-4775d8ee1996,8MPGBeh9zt8,25,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=109,01:49.5,01:55.3,"and bioavailability, as animal source protein tends to be better absorbed and actually used by the body.",,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=109""},""source"":""youtube_transcript"",""segment"":{""id"":25,""timeframe"":""00:01:49.46-00:01:55.26""}}"
527ddccc-5620-4ec1-852e-744bb10fe762,8MPGBeh9zt8,26,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=115,01:55.3,02:00.4,Another warning about plant-based diets thats not specifically related to protein that I feel the need to mention,,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=115""},""source"":""youtube_transcript"",""segment"":{""id"":26,""timeframe"":""00:01:55.26-00:02:0.36""}}"
313e64a4-10ba-4dde-aa39-f3eb3833a69e,8MPGBeh9zt8,27,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=120,02:00.4,02:07.1,is the other common potential nutrient deficiencies of nutrients that people reliably get from meats and dairy –,,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=120""},""source"":""youtube_transcript"",""segment"":{""id"":27,""timeframe"":""00:02:0.36-00:02:7.06""}}"
d325da7d-69bc-49b2-aac7-b3278cc72b01,8MPGBeh9zt8,28,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=127,02:07.1,02:12.0,"omega-3s, calcium, iron, etc., but especially vitamin B12,",,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=127""},""source"":""youtube_transcript"",""segment"":{""id"":28,""timeframe"":""00:02:7.06-00:02:11.96""}}"
0bde44d6-3a47-422b-8c97-06105131699f,8MPGBeh9zt8,29,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=131,02:12.0,02:18.8,"which, to my knowledge, is still impossible to get on a vegan diet without supplementation or artificially enriched foods.",,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=131""},""source"":""youtube_transcript"",""segment"":{""id"":29,""timeframe"":""00:02:11.96-00:02:18.76""}}"
548674e9-2c1e-417d-ad28-1e8d952169b1,8MPGBeh9zt8,30,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=138,02:18.8,02:23.4,I understand there are various reasons why people would want to be on a plant-based diet.,,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=138""},""source"":""youtube_transcript"",""segment"":{""id"":30,""timeframe"":""00:02:18.76-00:02:23.36""}}"
7942f4fe-af02-4a9d-bfa2-8017c5fb8295,8MPGBeh9zt8,31,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=143,02:23.4,02:27.9,"Im not going to tell you not to, especially because even if I did, it wouldnt get through anyway.",,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=143""},""source"":""youtube_transcript"",""segment"":{""id"":31,""timeframe"":""00:02:23.36-00:02:27.86""}}"
6c4d1f95-dd28-452f-a412-410e34c4cb2b,8MPGBeh9zt8,32,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=147,02:27.9,02:31.0,I just want to do my part in ensuring that youre doing it correctly,,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=147""},""source"":""youtube_transcript"",""segment"":{""id"":32,""timeframe"":""00:02:27.86-00:02:30.96""}}"
07ca35f2-9de2-4168-80cf-80f3a6f44a52,8MPGBeh9zt8,33,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=150,02:31.0,02:35.6,and that it does not come at the cost of your health because it is objectively more difficult.,,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=150""},""source"":""youtube_transcript"",""segment"":{""id"":33,""timeframe"":""00:02:30.96-00:02:35.56""}}"
23ec71b5-7864-4d27-955f-5f1e83cf8192,8MPGBeh9zt8,34,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=155,02:35.6,02:40.1,"And to try and bring it all full circle, a big reason why it is more difficult is protein.",,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=155""},""source"":""youtube_transcript"",""segment"":{""id"":34,""timeframe"":""00:02:35.56-00:02:40.06""}}"
d85f2f8f-78ba-42ba-90e9-f63d15c9ce66,8MPGBeh9zt8,35,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=160,02:40.1,02:43.7,So today I wanted to go over 10 of the best plant protein sources,,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=160""},""source"":""youtube_transcript"",""segment"":{""id"":35,""timeframe"":""00:02:40.06-00:02:43.66""}}"
4e5e9437-5f2e-4970-8e89-bfd1fd8cbcac,8MPGBeh9zt8,36,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=163,02:43.7,02:47.9,"and not just discuss the highlights and potential pitfalls in terms of protein,",,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=163""},""source"":""youtube_transcript"",""segment"":{""id"":36,""timeframe"":""00:02:43.66-00:02:47.86""}}"
74344e31-7147-4aae-80e9-56f9664742b2,8MPGBeh9zt8,37,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=167,02:47.9,02:52.0,but also appreciate how they can benefit your overall nutritional needs beyond it.,,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=167""},""source"":""youtube_transcript"",""segment"":{""id"":37,""timeframe"":""00:02:47.86-00:02:51.96""}}"
399951ca-93b2-48d3-aaa7-3ef75853c33d,8MPGBeh9zt8,38,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=171,02:52.0,02:56.1,"While this will mainly be speaking to people on plant-based diets, its not exclusive to them,",,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=171""},""source"":""youtube_transcript"",""segment"":{""id"":38,""timeframe"":""00:02:51.96-00:02:56.06""}}"
7ac0e130-0c5a-416a-81b9-5e890cc214cc,8MPGBeh9zt8,39,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=176,02:56.1,02:59.6,as these are also great options for people on omnivorous diets too.,,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=176""},""source"":""youtube_transcript"",""segment"":{""id"":39,""timeframe"":""00:02:56.06-00:02:59.56""}}"
c0b78f77-69d9-4147-9dd9-a66912b5be27,8MPGBeh9zt8,40,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=179,02:59.6,03:04.5,"Realistically, not all your protein has to come from meat, and variety is the spice of life.",,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=179""},""source"":""youtube_transcript"",""segment"":{""id"":40,""timeframe"":""00:02:59.56-00:03:4.46""}}"
0ed97e4c-ce83-4884-a567-f063cb2b7569,8MPGBeh9zt8,41,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=184,03:04.5,03:07.0,"So without further ado, lets get to it.",,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=184""},""source"":""youtube_transcript"",""segment"":{""id"":41,""timeframe"":""00:03:4.46-00:03:6.96""}}"
5b8d5626-5f6e-4932-afe6-6b480464a9b1,8MPGBeh9zt8,42,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=186,03:07.0,03:11.3,"Now Im sure at this point everyone has heard the praises of soybeans many times,",,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=186""},""source"":""youtube_transcript"",""segment"":{""id"":42,""timeframe"":""00:03:6.96-00:03:11.26""}}"
1d3dc2cf-c9a6-49d9-8a78-52084eacf4b2,8MPGBeh9zt8,43,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=191,03:11.3,03:13.4,and youre probably kind of tired of it.,,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=191""},""source"":""youtube_transcript"",""segment"":{""id"":43,""timeframe"":""00:03:11.26-00:03:13.36""}}"
94287fdd-cbe4-42aa-bc1d-9adcb19e3069,8MPGBeh9zt8,44,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=193,03:13.4,03:17.0,"Dont worry, were not going to talk about soybeans, that would be too easy.",,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=193""},""source"":""youtube_transcript"",""segment"":{""id"":44,""timeframe"":""00:03:13.36-00:03:16.96""}}"
d7023367-b71b-47a2-9d78-22d074fe1e5d,8MPGBeh9zt8,45,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=196,03:17.0,03:20.6,"I am, however, going to talk about their younger counterpart though, edamame.",,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=196""},""source"":""youtube_transcript"",""segment"":{""id"":45,""timeframe"":""00:03:16.96-00:03:20.56""}}"
1fca0fab-eaeb-4b66-b755-09c27d412e42,8MPGBeh9zt8,46,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=200,03:20.6,03:26.1,"While soy has a tendency to be the go-to meat replacement, I feel like edamame is underappreciated.",,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=200""},""source"":""youtube_transcript"",""segment"":{""id"":46,""timeframe"":""00:03:20.56-00:03:26.06""}}"
070ef648-3acf-4bee-a106-3a1fffa2c577,8MPGBeh9zt8,47,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=206,03:26.1,03:30.6,"In terms of protein content, edamame has about 12 grams per 100 grams of food,",,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=206""},""source"":""youtube_transcript"",""segment"":{""id"":47,""timeframe"":""00:03:26.06-00:03:30.56""}}"
c9a87461-d28e-4b65-ab79-a8bd90abbacf,8MPGBeh9zt8,48,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=210,03:30.6,03:33.8,which is comparable to that of eggs and beef per calorie.,,2024-11-11 22:35:48.554+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=210""},""source"":""youtube_transcript"",""segment"":{""id"":48,""timeframe"":""00:03:30.56-00:03:33.76""}}"
